Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
3305, 0, 3, 61, 68, 5040, 0, 0, 1
3320, 0, 2, 61, 67, 5056, 0, 0, 1
3336, 0, 2, 60, 68, 5073, 0, 0, 1
3356, 0, 2, 61, 69, 5090, 0, 0, 1
3372, 0, 2, 61, 70, 5106, 0, 0, 1
3387, 0, 3, 61, 68, 5123, 0, 0, 1
3402, 0, 1, 60, 68, 5141, 0, 0, 1
3423, 0, 1, 60, 66, 5156, 0, 0, 1
3438, 0, 2, 60, 68, 5173, 0, 0, 1
3459, 0, 2, 60, 66, 5190, 0, 0, 1
3469, 0, 2, 61, 67, 5204, 0, 0, 1
3488, 0, 1, 60, 67, 5223, 0, 0, 1
3504, 0, 3, 60, 66, 5240, 0, 0, 1
3519, 0, 2, 61, 64, 5257, 0, 0, 1
3539, 0, 2, 60, 66, 5273, 0, 0, 1
3555, 0, 1, 61, 68, 5291, 0, 0, 1
3570, 0, 3, 60, 67, 5307, 0, 0, 1
3586, 0, 4, 61, 68, 5324, 0, 0, 1
3606, 0, 3, 61, 69, 5340, 0, 0, 1
3621, 0, 2, 60, 68, 5357, 0, 0, 1
3637, 0, 2, 60, 67, 5371, 0, 0, 1
3652, 0, 2, 60, 65, 5390, 0, 0, 1
3667, 0, 2, 61, 68, 5407, 0, 0, 1
3688, 0, 2, 60, 69, 5423, 0, 0, 1
3707, 0, 1, 60, 69, 5441, 0, 0, 1
3723, 0, 2, 62, 67, 5457, 0, 0, 1
3738, 0, 3, 59, 69, 5473, 0, 0, 1
3753, 0, 2, 60, 68, 5490, 0, 0, 1
3774, 0, 1, 61, 69, 5506, 0, 0, 1
3789, 0, 2, 60, 68, 5523, 0, 0, 1
3805, 0, 2, 60, 69, 5540, 0, 0, 1
3820, 0, 2, 60, 69, 5557, 0, 0, 1
3835, 0, 1, 60, 69, 5574, 0, 0, 1
3856, 0, 1, 60, 67, 5590, 0, 0, 1
3871, 0, 2, 60, 67, 5607, 0, 0, 1
3892, 0, 1, 61, 65, 5624, 0, 0, 1
3901, 0, 2, 60, 64, 5640, 0, 0, 1
3916, 0, 3, 61, 66, 5657, 0, 0, 1
3937, 0, 2, 60, 67, 5673, 0, 0, 1
3957, 0, 2, 61, 66, 5690, 0, 0, 1
3973, 0, 2, 62, 66, 5707, 0, 0, 1
3988, 0, 2, 61, 66, 5723, 0, 0, 1
4003, 0, 2, 60, 65, 5739, 0, 0, 1
4024, 0, 3, 60, 65, 5757, 0, 1, 1
4039, 0, 2, 60, 66, 5773, 0, 1, 1
4055, 0, 1, 61, 66, 5791, 0, 1, 1
4070, 0, 2, 60, 67, 5806, 0, 1, 1
