Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
27133, 0, 0, 0, 0, 396, 0, 0
1059, 0, 0, 0, 0, 2872, 0, 0
1124, 0, 0, 42, 0, 2936, 0, 0
1139, 0, 0, 3, 0, 2952, 0, 0
1160, 0, 0, 0, 0, 2968, 0, 0
1169, 0, 0, 0, 0, 2984, 0, 0
1189, 0, 0, 0, 0, 3001, 0, 0
1210, 0, 0, 0, 0, 3020, 0, 0
1224, 0, 0, 9, 0, 3035, 0, 0
1240, 0, 0, 0, 0, 3052, 0, 0
1259, 0, 0, 0, 0, 3068, 0, 0
1274, 0, 0, 0, 0, 3084, 0, 0
1290, 0, 0, 0, 0, 3102, 0, 0
1304, 0, 0, 6, 0, 3117, 0, 0
1325, 0, 0, 5, 0, 3135, 0, 0
1344, 0, 0, 6, 0, 3152, 0, 0
1359, 0, 0, 0, 0, 3170, 0, 0
1370, 0, 0, 0, 0, 3184, 0, 0
1394, 0, 0, 0, 0, 3204, 0, 0
1404, 0, 0, 4, 0, 3217, 0, 0
1425, 0, 0, 4, 0, 3237, 0, 0
1439, 0, 0, 0, 0, 3252, 0, 0
1460, 0, 0, 0, 0, 3270, 0, 0
1474, 0, 0, 0, 0, 3284, 0, 0
1489, 0, 0, 0, 0, 3301, 0, 0
1505, 0, 0, 5, 0, 3317, 0, 0
1524, 0, 0, 4, 0, 3334, 0, 0
1540, 0, 0, 0, 0, 3353, 0, 0
1559, 0, 0, 1, 0, 3369, 0, 0
1574, 0, 0, 0, 0, 3384, 0, 0
1590, 0, 0, 0, 0, 3401, 0, 0
1604, 0, 0, 4, 0, 3418, 0, 0
1619, 0, 0, 0, 0, 3435, 0, 0
1640, 0, 0, 0, 0, 3452, 0, 0
1659, 0, 0, 0, 0, 3468, 0, 0
1675, 0, 0, 0, 0, 3486, 0, 0
1689, 0, 0, 0, 0, 3502, 0, 0
1710, 0, 0, 0, 0, 3517, 0, 0
1725, 0, 0, 4, 0, 3535, 0, 0
1739, 0, 0, 1, 0, 3553, 0, 0
1755, 0, 0, 0, 0, 3570, 0, 0
1774, 0, 0, 0, 0, 3586, 0, 1
1789, 0, 0, 0, 0, 3601, 0, 1
1805, 0, 0, 5, 0, 3619, 0, 1
1819, 0, 0, 0, 0, 3635, 0, 1
1845, 0, 0, 5, 0, 3653, 0, 1
1859, 0, 0, 0, 0, 3669, 0, 1
1874, 0, 0, 0, 0, 3685, 0, 1
1890, 0, 0, 0, 0, 3702, 0, 1
1909, 0, 0, 0, 0, 3719, 0, 2
1920, 0, 0, 0, 0, 3734, 0, 2
1940, 0, 0, 0, 0, 3752, 0, 2
1954, 0, 0, 0, 0, 3769, 0, 2
1975, 0, 0, 0, 0, 3786, 0, 2
1989, 0, 0, 0, 0, 3802, 0, 2
2004, 0, 0, 4, 0, 3819, 0, 2
2025, 0, 0, 4, 0, 3835, 0, 2
2039, 0, 0, 0, 0, 3851, 0, 2
2055, 0, 0, 0, 0, 3868, 0, 2
2070, 0, 0, 0, 0, 3885, 0, 2
2089, 0, 0, 0, 0, 3902, 0, 2
2110, 0, 0, 0, 0, 3919, 0, 2
2124, 0, 0, 4, 0, 3935, 0, 2
