Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
127747, 53, 0, 87, 0, 1021, 0, 0
2182, 54, 0, 89, 0, 4137, 0, 0
2197, 53, 0, 89, 0, 4154, 0, 0
2212, 53, 0, 88, 0, 4169, 0, 0
2228, 54, 0, 89, 0, 4187, 0, 0
2248, 53, 0, 88, 0, 4202, 0, 0
2264, 53, 0, 89, 0, 4219, 0, 0
2279, 53, 0, 88, 0, 4236, 0, 0
2294, 54, 0, 88, 0, 4253, 0, 0
2310, 54, 0, 88, 0, 4269, 0, 0
2335, 53, 0, 88, 0, 4288, 0, 0
2351, 54, 0, 88, 0, 4302, 0, 0
2365, 53, 0, 88, 0, 4319, 0, 0
2380, 53, 0, 88, 0, 4337, 0, 0
2396, 53, 0, 88, 0, 4353, 0, 0
2416, 54, 0, 89, 0, 4370, 0, 0
2432, 53, 0, 89, 0, 4386, 0, 0
2447, 53, 0, 89, 0, 4403, 0, 0
2462, 53, 0, 89, 0, 4419, 0, 0
2478, 53, 0, 89, 0, 4436, 0, 0
2498, 53, 0, 89, 0, 4452, 0, 0
2513, 53, 0, 89, 0, 4469, 0, 0
2529, 53, 0, 89, 0, 4486, 0, 0
2544, 53, 1, 90, 0, 4502, 0, 0
2565, 53, 0, 89, 0, 4522, 0, 0
2580, 52, 0, 89, 0, 4536, 0, 0
2600, 53, 0, 89, 0, 4553, 0, 0
2616, 53, 0, 89, 0, 4571, 0, 0
2630, 53, 0, 89, 0, 4587, 0, 0
2646, 54, 0, 88, 0, 4603, 0, 0
2666, 53, 0, 89, 0, 4622, 0, 0
2681, 53, 0, 89, 0, 4636, 0, 0
2697, 53, 0, 89, 0, 4653, 0, 0
2717, 53, 0, 89, 0, 4672, 0, 0
2727, 54, 0, 89, 0, 4686, 0, 0
2748, 53, 0, 90, 0, 4703, 0, 0
2763, 54, 0, 88, 0, 4719, 0, 0
2779, 53, 0, 88, 0, 4736, 0, 0
2799, 53, 0, 88, 0, 4754, 0, 0
2809, 53, 1, 88, 0, 4769, 0, 0
2830, 53, 0, 88, 0, 4787, 0, 0
2850, 54, 0, 88, 0, 4803, 0, 0
2866, 54, 0, 88, 0, 4821, 0, 0
2881, 54, 0, 88, 0, 4838, 0, 0
2895, 52, 0, 88, 0, 4854, 0, 0
2916, 53, 0, 88, 0, 4871, 0, 0
2931, 53, 1, 88, 0, 4887, 0, 0
2947, 52, 0, 88, 0, 4904, 0, 0
2967, 52, 0, 88, 0, 4921, 0, 0
2977, 53, 0, 88, 0, 4936, 0, 0
2998, 53, 0, 89, 0, 4955, 0, 0
3013, 53, 0, 88, 0, 4969, 0, 0
3034, 53, 0, 89, 0, 4988, 0, 0
3044, 53, 0, 89, 0, 5003, 0, 0
3064, 53, 0, 88, 0, 5022, 0, 0
3080, 54, 0, 88, 0, 5036, 0, 0
3100, 54, 0, 88, 0, 5053, 0, 0
3116, 54, 0, 88, 0, 5070, 0, 0
3131, 53, 0, 88, 0, 5085, 0, 0
3145, 53, 0, 89, 0, 5103, 0, 0
3161, 53, 1, 88, 0, 5119, 0, 0
3181, 54, 0, 89, 0, 5136, 0, 0
3196, 54, 0, 88, 0, 5152, 0, 0
3212, 53, 0, 88, 0, 5169, 0, 0
3227, 54, 0, 88, 0, 5186, 0, 0
3248, 53, 1, 88, 0, 5204, 0, 0
3263, 54, 1, 88, 0, 5220, 0, 0
3278, 54, 0, 88, 0, 5236, 0, 0
3299, 54, 0, 88, 0, 5253, 0, 0
3314, 54, 0, 88, 0, 5270, 0, 0
3330, 54, 0, 88, 0, 5287, 0, 0
3350, 54, 0, 88, 0, 5303, 0, 0
3365, 53, 1, 88, 0, 5320, 0, 0
3381, 54, 0, 89, 0, 5336, 0, 0
3396, 54, 0, 88, 0, 5354, 0, 0
3410, 53, 0, 88, 0, 5369, 0, 0
3431, 54, 0, 88, 0, 5387, 0, 0
3446, 54, 0, 88, 0, 5403, 0, 0
3462, 53, 1, 88, 0, 5420, 0, 0
3482, 54, 0, 88, 0, 5438, 0, 0
3497, 54, 0, 89, 0, 5454, 0, 0
3513, 54, 0, 89, 0, 5469, 0, 0
3533, 54, 0, 89, 0, 5487, 0, 0
3549, 54, 0, 88, 0, 5503, 0, 0
3564, 54, 0, 88, 0, 5520, 0, 0
3579, 53, 0, 88, 0, 5536, 0, 0
3600, 54, 0, 88, 0, 5553, 0, 0
3615, 53, 0, 88, 0, 5570, 0, 0
3631, 54, 0, 88, 0, 5587, 0, 0
3646, 54, 0, 89, 0, 5603, 0, 0
3660, 54, 0, 89, 0, 5621, 0, 0
3681, 53, 0, 89, 0, 5637, 0, 0
3701, 53, 0, 89, 0, 5655, 0, 0
3712, 54, 0, 90, 0, 5669, 0, 0
3727, 53, 0, 89, 0, 5686, 0, 0
3747, 54, 1, 90, 0, 5704, 0, 0
3763, 54, 1, 89, 0, 5722, 0, 0
3783, 54, 0, 90, 0, 5738, 0, 0
3799, 54, 0, 90, 0, 5755, 0, 0
3814, 54, 0, 90, 0, 5769, 0, 0
3829, 53, 0, 89, 0, 5787, 0, 0
3845, 53, 0, 89, 0, 5803, 0, 0
3865, 53, 0, 89, 0, 5820, 0, 0
3880, 53, 1, 89, 0, 5836, 0, 0
3896, 53, 0, 90, 0, 5854, 0, 0
3916, 54, 0, 88, 0, 5870, 0, 0
3931, 53, 0, 89, 0, 5887, 0, 0
3946, 53, 0, 89, 0, 5904, 0, 0
3966, 54, 0, 90, 0, 5920, 0, 0
3982, 53, 0, 88, 0, 5936, 0, 0
3997, 54, 0, 89, 0, 5954, 0, 0
