243390, 11, 30, 110
243390, 11, 30, 125
243390, 11, 30, 143
243390, 11, 30, 162
243390, 11, 30, 220
243390, 11, 30, 237
243390, 11, 30, 254
243390, 11, 30, 270
243390, 11, 30, 287
243390, 11, 30, 303
243390, 11, 30, 320
243390, 11, 30, 337
243390, 11, 30, 354
243390, 11, 30, 370
243390, 11, 30, 386
243390, 11, 30, 406
243390, 11, 30, 421
243390, 11, 30, 438
243390, 11, 30, 454
243390, 11, 30, 471
243390, 11, 30, 487
243390, 11, 30, 504
243390, 11, 30, 521
243390, 11, 30, 537
243390, 11, 30, 554
243390, 11, 30, 571
243390, 11, 30, 587
243390, 11, 30, 604
243390, 11, 30, 620
243390, 11, 30, 638
243390, 11, 30, 654
243390, 11, 30, 670
243390, 11, 30, 687
243390, 11, 30, 704
243390, 11, 30, 720
243390, 11, 30, 737
243390, 11, 30, 754
243390, 11, 30, 770
243390, 11, 30, 787
243390, 11, 30, 804
243390, 11, 30, 821
243390, 11, 30, 837
243390, 11, 30, 854
243390, 11, 30, 871
243390, 11, 30, 887
243390, 11, 30, 904
243390, 11, 30, 921
243390, 11, 30, 937
243390, 11, 30, 954
243390, 11, 30, 971
243390, 11, 30, 987
243390, 11, 30, 1004
243390, 11, 30, 1021
243390, 11, 30, 1038
243390, 11, 30, 1054
243390, 11, 30, 1071
243390, 11, 30, 1088
243390, 11, 30, 1104
243390, 11, 30, 1120
243390, 11, 30, 1138
243390, 11, 30, 1154
243390, 11, 30, 1170
243390, 11, 30, 1187
243390, 11, 30, 1204
243390, 11, 30, 1220
243390, 11, 30, 1238
243390, 11, 30, 1254
243390, 11, 30, 1271
243390, 11, 30, 1287
243390, 11, 30, 1304
243390, 11, 30, 1321
243390, 11, 30, 1337
243390, 11, 30, 1353
243390, 11, 30, 1370
243390, 11, 30, 1386
243390, 11, 30, 1404
243390, 11, 30, 1420
243390, 11, 30, 1437
243390, 11, 30, 1454
243390, 11, 30, 1471
243390, 11, 30, 1488
243390, 11, 30, 1504
243390, 11, 30, 1521
243390, 11, 30, 1538
243390, 11, 30, 1554
243390, 11, 30, 1571
243390, 11, 30, 1587
243390, 11, 30, 1604
243390, 11, 30, 1621
243390, 11, 30, 1638
243390, 11, 30, 1654
243390, 11, 30, 1671
243390, 11, 30, 1687
243431, 0, 19, 1703
243431, 0, 19, 1720
243431, 0, 19, 1737
60, 0, 69, 1754
60, 0, 69, 1771
101, 0, 44, 1787
101, 0, 44, 1804
101, 0, 44, 1821
141, 0, 36, 1837
