Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
2320, 0, 0, 48, 72, 515, 0, 0, 0
2086, 0, 0, 48, 74, 3896, 0, 0, 0
2106, 0, 1, 49, 70, 3914, 0, 0, 0
2121, 0, 1, 48, 71, 3930, 0, 0, 0
2142, 0, 0, 49, 71, 3946, 0, 0, 0
2162, 0, 0, 48, 71, 3971, 0, 0, 0
2183, 0, 0, 48, 70, 3990, 0, 0, 0
2203, 0, 0, 48, 70, 4015, 0, 0, 0
2219, 0, 3, 46, 71, 4023, 0, 0, 0
2234, 0, 1, 48, 72, 4042, 0, 0, 0
2249, 0, 0, 48, 71, 4057, 0, 0, 0
2265, 0, 1, 48, 71, 4074, 0, 0, 0
2284, 0, 1, 48, 70, 4091, 0, 0, 0
2299, 0, 2, 49, 70, 4110, 0, 0, 0
2315, 0, 1, 48, 70, 4125, 0, 0, 0
2335, 0, 0, 48, 71, 4143, 0, 0, 0
2351, 0, 1, 48, 71, 4162, 0, 0, 0
2371, 0, 0, 49, 70, 4176, 0, 0, 0
2386, 0, 0, 48, 70, 4193, 0, 0, 0
2397, 0, 1, 49, 68, 4207, 0, 0, 0
2417, 0, 0, 49, 72, 4224, 0, 0, 0
2433, 0, 2, 48, 71, 4242, 0, 0, 0
2452, 0, 1, 48, 71, 4256, 0, 0, 0
2467, 0, 0, 49, 71, 4275, 0, 0, 0
2483, 0, 2, 48, 70, 4291, 0, 0, 0
2498, 0, 0, 46, 70, 4307, 0, 0, 0
2519, 0, 3, 48, 70, 4324, 0, 0, 0
2534, 0, 0, 48, 70, 4342, 0, 0, 0
2549, 0, 1, 49, 70, 4360, 0, 0, 0
2565, 0, 0, 48, 70, 4375, 0, 0, 0
2580, 0, 3, 48, 70, 4391, 0, 0, 0
2599, 0, 1, 49, 71, 4407, 0, 0, 0
2615, 0, 1, 50, 70, 4423, 0, 0, 0
2640, 0, 1, 49, 70, 4444, 0, 0, 0
2646, 0, 0, 48, 73, 4457, 0, 0, 0
2666, 0, 0, 49, 73, 4474, 0, 0, 0
2686, 0, 1, 49, 71, 4492, 0, 0, 0
2707, 0, 0, 49, 71, 4511, 0, 0, 0
2717, 0, 2, 48, 68, 4524, 0, 0, 0
2733, 0, 1, 48, 73, 4541, 0, 0, 0
2748, 0, 0, 47, 70, 4557, 0, 0, 0
2767, 0, 0, 46, 70, 4574, 0, 0, 0
2783, 0, 2, 48, 70, 4590, 0, 0, 0
2798, 0, 0, 48, 70, 4608, 0, 0, 0
2813, 0, 1, 49, 73, 4624, 0, 0, 0
2834, 0, 0, 48, 71, 4641, 0, 0, 0
2854, 0, 2, 50, 73, 4668, 0, 0, 0
2865, 0, 1, 47, 71, 4675, 0, 0, 0
2885, 0, 1, 48, 71, 4691, 0, 0, 0
2900, 0, 2, 49, 70, 4709, 0, 0, 0
2915, 0, 1, 50, 68, 4725, 0, 0, 0
2935, 0, 0, 50, 73, 4741, 0, 0, 0
2951, 0, 2, 49, 72, 4758, 0, 0, 0
2966, 0, 0, 48, 68, 4775, 0, 0, 0
2981, 0, 1, 48, 70, 4792, 0, 0, 0
2997, 0, 0, 46, 71, 4808, 0, 0, 0
3022, 0, 0, 47, 70, 4826, 0, 0, 0
3038, 0, 0, 48, 71, 4843, 0, 0, 0
3048, 0, 0, 50, 71, 4857, 0, 0, 0
3063, 0, 1, 49, 70, 4873, 0, 0, 0
3083, 0, 2, 48, 71, 4891, 0, 0, 0
3088, 0, 1, 48, 71, 4913, 0, 0, 0
3088, 0, 1, 48, 71, 4925, 0, 0, 0
3129, 0, 0, 48, 71, 4942, 0, 0, 0
3149, 0, 0, 48, 71, 4960, 0, 0, 0
3165, 0, 1, 48, 70, 4974, 0, 0, 0
3185, 0, 0, 48, 71, 4994, 0, 0, 0
3201, 0, 1, 50, 71, 5008, 0, 0, 0
3216, 0, 1, 50, 69, 5026, 0, 0, 0
3231, 0, 1, 48, 71, 5042, 0, 0, 0
3251, 0, 1, 48, 71, 5058, 0, 0, 0
3266, 0, 1, 51, 72, 5075, 0, 0, 0
3281, 0, 1, 48, 71, 5092, 0, 0, 0
3302, 0, 1, 48, 70, 5110, 0, 0, 0
3317, 0, 0, 49, 71, 5126, 0, 0, 0
3333, 0, 1, 48, 72, 5143, 0, 0, 0
3353, 0, 1, 49, 71, 5160, 0, 0, 0
3353, 0, 1, 49, 71, 5176, 0, 0, 0
3384, 0, 1, 48, 70, 5193, 0, 0, 0
3399, 0, 3, 49, 71, 5209, 0, 0, 0
3419, 0, 1, 48, 72, 5226, 0, 0, 0
3439, 0, 0, 48, 71, 5244, 0, 0, 0
3454, 0, 0, 49, 71, 5262, 0, 0, 0
3470, 0, 1, 48, 70, 5276, 0, 0, 0
3485, 0, 0, 49, 73, 5294, 0, 0, 0
3501, 0, 1, 48, 72, 5312, 0, 0, 0
3521, 0, 0, 48, 71, 5327, 0, 0, 0
3536, 0, 0, 49, 71, 5343, 0, 0, 0
3552, 0, 1, 48, 71, 5360, 0, 0, 0
3567, 0, 1, 47, 71, 5375, 0, 0, 0
3581, 0, 1, 49, 71, 5394, 0, 0, 0
3602, 0, 1, 48, 71, 5412, 0, 0, 0
3622, 0, 0, 47, 71, 5430, 0, 0, 0
3638, 0, 0, 48, 72, 5451, 0, 0, 0
3653, 0, 1, 49, 74, 5463, 0, 0, 0
3668, 0, 0, 48, 71, 5479, 0, 0, 0
3689, 0, 1, 48, 71, 5504, 0, 0, 0
3699, 0, 0, 48, 72, 5514, 0, 0, 0
3720, 0, 1, 48, 71, 5528, 0, 0, 0
3735, 0, 1, 48, 73, 5545, 0, 0, 0
3755, 0, 0, 49, 74, 5568, 0, 0, 0
3770, 0, 0, 48, 71, 5579, 0, 0, 0
3790, 0, 1, 48, 71, 5597, 0, 0, 0
3806, 0, 0, 48, 68, 5612, 0, 0, 0
3816, 0, 2, 48, 73, 5628, 0, 0, 0
3836, 0, 0, 48, 71, 5649, 0, 0, 0
3857, 0, 1, 51, 72, 5663, 0, 0, 0
3867, 0, 1, 49, 71, 5680, 0, 0, 0
3888, 0, 2, 49, 71, 5698, 0, 0, 0
3903, 0, 1, 48, 71, 5713, 0, 0, 0
3917, 0, 4, 48, 71, 5730, 0, 0, 0
3938, 0, 0, 48, 70, 5747, 0, 0, 0
3953, 0, 1, 50, 70, 5763, 0, 0, 0
3969, 0, 0, 49, 71, 5779, 0, 0, 0
3984, 0, 0, 48, 71, 5796, 0, 0, 0
4004, 0, 1, 48, 71, 5813, 0, 0, 0
4020, 0, 0, 48, 70, 5829, 0, 0, 0
4040, 0, 0, 49, 70, 5846, 0, 0, 0
4056, 0, 1, 48, 71, 5866, 0, 0, 0
4066, 0, 1, 47, 69, 5878, 0, 0, 0
4085, 0, 0, 49, 71, 5901, 0, 0, 0
4106, 0, 1, 47, 68, 5913, 0, 0, 0
4121, 0, 1, 49, 72, 5929, 0, 0, 0
4136, 0, 1, 51, 71, 5947, 0, 0, 0
4157, 0, 0, 51, 71, 5966, 0, 0, 0
4172, 0, 1, 49, 71, 5979, 0, 0, 0
4188, 0, 1, 51, 72, 5996, 0, 0, 0
4203, 0, 0, 48, 70, 6012, 0, 0, 0
4218, 0, 2, 49, 71, 6028, 0, 0, 0
4234, 0, 1, 48, 71, 6046, 0, 0, 0
4253, 0, 1, 48, 71, 6071, 0, 0, 0
4274, 0, 1, 50, 73, 6083, 0, 0, 0
