Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
337582, 23, 1023, 56, 0, 424, 0, 0
1347, 18, 1023, 36, 0, 3079, 0, 0
1363, 17, 1023, 37, 0, 3095, 0, 0
1379, 18, 1023, 37, 0, 3111, 0, 0
1394, 18, 1023, 38, 0, 3128, 0, 0
1416, 16, 1023, 38, 0, 3145, 0, 0
1431, 17, 1023, 38, 0, 3162, 0, 0
1441, 18, 1023, 39, 0, 3178, 0, 0
1463, 14, 1023, 38, 0, 3196, 0, 0
1478, 15, 1023, 37, 0, 3211, 0, 0
1495, 15, 1023, 38, 0, 3229, 0, 0
1515, 15, 1023, 37, 0, 3246, 0, 0
1531, 15, 1023, 36, 0, 3271, 0, 0
1547, 15, 1023, 35, 0, 3279, 0, 0
1567, 15, 1023, 36, 0, 3297, 0, 0
1584, 17, 1023, 39, 0, 3314, 0, 0
1594, 17, 1023, 38, 0, 3329, 0, 0
1615, 17, 1023, 40, 0, 3347, 0, 0
1631, 17, 1023, 39, 0, 3361, 0, 0
1651, 19, 1023, 40, 0, 3383, 0, 0
1662, 19, 1023, 40, 0, 3396, 0, 0
1683, 22, 1023, 41, 0, 3413, 0, 0
1698, 17, 1023, 41, 0, 3428, 0, 0
1715, 19, 1023, 41, 0, 3447, 0, 0
1735, 19, 1023, 41, 0, 3464, 0, 0
1746, 20, 1023, 41, 0, 3479, 0, 0
1767, 21, 1023, 42, 0, 3497, 0, 0
1782, 20, 1023, 42, 0, 3514, 0, 0
1794, 19, 1023, 42, 0, 3529, 0, 0
1814, 21, 1023, 42, 0, 3545, 0, 0
1829, 22, 1023, 43, 0, 3561, 0, 0
1851, 20, 1023, 43, 0, 3589, 0, 0
1861, 19, 1023, 43, 0, 3599, 0, 0
1883, 21, 1023, 44, 0, 3613, 0, 0
1898, 23, 1023, 44, 0, 3629, 0, 0
1918, 22, 1023, 43, 0, 3654, 0, 0
1930, 22, 1023, 45, 0, 3662, 0, 0
1945, 22, 1023, 45, 0, 3679, 0, 0
1960, 23, 1023, 44, 0, 3697, 0, 0
1982, 24, 1023, 45, 0, 3712, 0, 0
1997, 23, 1023, 45, 0, 3729, 0, 0
2014, 21, 1023, 45, 0, 3746, 0, 0
2034, 24, 1023, 45, 0, 3763, 0, 0
2056, 24, 1023, 45, 0, 3790, 0, 0
2066, 24, 1023, 45, 0, 3797, 0, 0
2081, 22, 1023, 44, 0, 3812, 0, 0
2097, 21, 1023, 45, 0, 3830, 0, 0
2113, 24, 1023, 44, 0, 3846, 0, 0
2134, 22, 1023, 46, 0, 3863, 0, 0
2150, 21, 1023, 44, 0, 3879, 0, 0
2165, 22, 1023, 45, 0, 3896, 0, 0
2181, 21, 1023, 46, 0, 3912, 0, 0
2197, 21, 1023, 46, 0, 3932, 0, 0
2212, 21, 1023, 45, 0, 3947, 0, 0
2234, 21, 1023, 43, 0, 3965, 0, 0
2244, 22, 1023, 42, 0, 3979, 0, 0
2265, 23, 1023, 43, 0, 3997, 0, 0
2281, 22, 1023, 44, 0, 4016, 0, 0
2301, 22, 1023, 45, 0, 4032, 0, 0
2317, 22, 1023, 44, 0, 4048, 0, 0
2333, 22, 1023, 45, 0, 4064, 0, 0
2349, 24, 1023, 44, 0, 4084, 0, 0
2365, 25, 1023, 45, 0, 4096, 0, 0
2375, 26, 1023, 47, 0, 4114, 0, 0
2396, 26, 1023, 45, 0, 4132, 0, 0
2412, 26, 1023, 46, 0, 4146, 0, 0
2433, 25, 1023, 46, 0, 4165, 0, 0
2448, 25, 1023, 46, 0, 4181, 0, 0
2464, 24, 1023, 45, 0, 4197, 0, 0
2480, 24, 1023, 45, 0, 4217, 0, 0
2501, 26, 1023, 45, 0, 4233, 0, 0
2516, 28, 1023, 44, 0, 4249, 0, 0
