Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
3935, 50, 1, 71, 0, 5905, 0, 0, 0
3955, 50, 1, 71, 0, 5921, 0, 0, 0
3971, 50, 1, 71, 0, 5938, 0, 0, 0
3986, 50, 1, 72, 0, 5954, 0, 0, 0
4006, 50, 1, 71, 0, 5973, 0, 0, 0
4022, 50, 2, 70, 0, 5989, 0, 0, 0
4037, 50, 1, 71, 0, 6005, 0, 0, 0
4052, 50, 1, 70, 0, 6021, 0, 0, 0
4073, 50, 1, 71, 0, 6039, 0, 0, 0
4088, 50, 1, 71, 0, 6055, 0, 0, 0
4104, 50, 0, 71, 0, 6073, 0, 0, 0
4123, 50, 1, 70, 0, 6090, 0, 0, 0
4144, 49, 1, 70, 0, 6107, 0, 0, 0
4154, 50, 0, 70, 0, 6124, 0, 0, 0
4174, 50, 0, 70, 0, 6143, 0, 0, 0
4190, 50, 1, 70, 0, 6157, 0, 0, 0
4205, 50, 1, 71, 0, 6173, 0, 0, 0
4226, 50, 1, 70, 0, 6190, 0, 0, 0
4241, 50, 1, 71, 0, 6209, 0, 0, 0
4256, 49, 2, 70, 0, 6224, 0, 0, 0
4272, 50, 1, 72, 0, 6241, 0, 0, 0
4287, 50, 1, 71, 0, 6257, 0, 0, 0
4307, 50, 1, 71, 0, 6275, 0, 0, 0
4323, 50, 1, 71, 0, 6291, 0, 0, 0
4343, 50, 1, 72, 0, 6308, 0, 0, 0
4359, 50, 1, 73, 0, 6326, 0, 0, 0
4374, 50, 2, 72, 0, 6344, 0, 0, 0
4389, 50, 1, 72, 0, 6360, 0, 0, 0
4410, 50, 1, 71, 0, 6382, 0, 0, 0
4425, 50, 1, 72, 0, 6394, 0, 0, 0
4446, 50, 1, 72, 0, 6411, 0, 0, 0
4460, 50, 1, 72, 0, 6427, 0, 0, 0
4475, 50, 1, 72, 0, 6445, 0, 0, 0
4491, 49, 1, 72, 0, 6460, 0, 0, 0
4506, 50, 1, 71, 0, 6475, 0, 0, 0
4527, 50, 2, 72, 0, 6494, 0, 0, 0
4542, 50, 1, 71, 0, 6509, 0, 0, 0
4557, 50, 1, 72, 0, 6527, 0, 0, 0
4578, 50, 1, 72, 0, 6544, 0, 0, 0
4593, 50, 1, 72, 0, 6561, 0, 0, 0
4609, 50, 1, 72, 0, 6576, 0, 0, 0
4624, 50, 2, 72, 0, 6594, 0, 0, 0
4639, 50, 1, 71, 0, 6612, 0, 0, 0
4660, 50, 1, 72, 0, 6627, 0, 0, 0
4675, 50, 1, 71, 0, 6644, 0, 0, 0
4696, 50, 1, 72, 0
, 6661, 0, 0, 0
4711, 50, 1, 73, 0, 6677, 0, 0, 0
4726, 50, 2, 72, 0, 6694, 0, 0, 0
4742, 50, 1, 73, 0, 6710, 0, 0, 0
4762, 50, 1, 72, 0, 6728, 0, 0, 0
4777, 49, 0, 72, 0, 6744, 0, 0, 0
4792, 50, 2, 72, 0, 6761, 0, 0, 0
4807, 50, 1, 73, 0, 6778, 0, 0, 0
4823, 50, 0, 73, 0, 6794, 0, 0, 0
4843, 50, 1, 73, 0, 6810, 0, 0, 0
4858, 50, 2, 72, 0, 6827, 0, 0, 0
4874, 50, 1, 72, 0, 6843, 0, 0, 0
4889, 50, 1, 73, 0, 6861, 0, 0, 0
4904, 50, 1, 72, 0, 6879, 0, 0, 0
4925, 50, 1, 73, 0, 6893, 0, 0, 0
4945, 50, 1, 74, 0, 6912, 0, 0, 0
4961, 51, 1, 73, 0, 6927, 0, 0, 0
4976, 50, 1, 74, 0, 6944, 0, 0, 0
4992, 50, 1, 74, 0, 6959, 0, 0, 0
5012, 48, 1, 73, 0, 6979, 0, 0, 0
5027, 48, 0, 72, 0, 6993, 0, 0, 0
5043, 48, 0, 72, 0, 7012, 0, 0, 0
5058, 48, 0, 73, 0, 7029, 0, 0, 0
5073, 47, 0, 73, 0, 7049, 0, 0, 0
5120, 42, 0, 72, 0, 7089, 0, 0, 0
5135, 40, 0, 71, 0, 7109, 0, 0, 0
5154, 40, 1, 71, 0, 7128, 0, 0, 0
5175, 41, 1, 71, 0, 7149, 0, 0, 0
5195, 41, 1, 72, 0, 7163, 0, 0, 0
5211, 40, 0, 71, 0, 7179, 0, 0, 0
5231, 40, 1, 71, 0, 7198, 0, 0, 0
5241, 41, 1, 72, 0, 7212, 0, 0, 0
5257, 40, 1, 71, 0, 7229, 0, 0, 0
5277, 42, 1, 71, 0, 7245, 0, 0, 0
5293, 40, 1, 71, 0, 7262, 0, 0, 0
5313, 41, 1, 71, 0, 7279, 0, 0, 0
5328, 39, 0, 71, 0, 7298, 0, 0, 0
5339, 37, 0, 73, 0, 7312, 0, 0, 0
5359, 38, 1, 72, 0, 7329, 0, 0, 0
5380, 40, 0, 73, 0, 7349, 0, 0, 0
5395, 40, 1, 73, 0, 7361, 0, 0, 0
5410, 40, 1, 72, 0, 7381, 0, 0, 0
5431, 41, 1, 73, 0, 7397, 0, 0, 0
5446, 41, 0, 73, 0, 7411, 0, 0, 0
5462, 37, 0, 72, 0, 7430, 0, 0, 0
5477, 40, 1, 72, 0, 7445, 0, 0, 0
5496, 40, 0, 72, 0, 7464, 0, 0, 0
5507, 39, 0, 72, 0, 7479, 0, 0, 0
5527, 39, 0, 72, 0, 7496, 0, 0, 0
5542, 38, 1, 71, 0, 7511, 0, 0, 0
5558, 36, 0, 71, 0, 7530, 0, 0, 0
5578, 40, 0, 71, 0, 7545, 0, 0, 0
5594, 38, 0, 72, 0, 7563, 0, 0, 0
5609, 36, 1, 72, 0, 7581, 0, 0, 0
5629, 36, 0, 72, 0, 7595, 0, 0, 0
5645, 39, 0, 70, 0, 7612, 0, 0, 0
5665, 40, 1, 71, 0, 7631, 0, 0, 0
5676, 41, 1, 72, 0, 7645, 0, 0, 0
5696, 42, 1, 70, 0, 7664, 0, 0, 0
5711, 36, 1, 70, 0, 7680, 0, 0, 0
5732, 33, 0, 72, 0, 7696, 0, 0, 0
5742, 35, 1, 70, 0, 7711, 0, 0, 0
5757, 37, 0, 70, 0, 7731, 0, 0, 0
5773, 44, 0, 72, 983, 7745, 0, 0, 0
5793, 43, 1, 68, 989, 7762, 0, 0, 0
5809, 37, 0, 69, 1005, 7780, 0, 0, 0
5825, 37, 0, 69, 1017, 7797, 0, 0, 0
5840, 32, 0, 68, 1022, 7812, 0, 0, 0
5862, 31, 0, 67, 942, 7829, 0, 0, 0
5872, 33, 1, 67, 1021, 7847, 0, 0, 0
5893, 37, 0, 67, 1005, 7863, 0, 0, 0
5908, 35, 0, 67, 1007, 7878, 0, 0, 0
5924, 36, 0, 67, 974, 7895, 0, 0, 0
5945, 37, 0, 69, 930, 7913, 0, 0, 0
5960, 36, 1, 68, 1022, 7929, 0, 0, 0
5977, 39, 0, 68, 989, 7945, 0, 0, 0
5992, 33, 1, 67, 989, 7964, 0, 0, 0
6012, 32, 1, 66, 0, 7980, 0, 0, 0
6023, 36, 1, 66, 0, 7996, 0, 0, 0
6043, 35, 1, 66, 0, 8013, 0, 0, 0
6064, 32, 1, 68, 0, 8028, 0, 0, 0
6079, 32, 0, 69, 0, 8047, 0, 0, 0
6094, 34, 1, 69, 0, 8062, 0, 0, 0
6110, 35, 1, 70, 0, 8081, 0, 0, 0
6125, 34, 0, 70, 0, 8098, 0, 0, 0
6156, 35, 0, 70, 0, 8128, 0, 0, 0
6176, 38, 0, 70, 0, 8145, 0, 0, 0
6192, 37, 0, 70, 0, 8163, 0, 0, 0
6207, 34, 1, 70, 0, 8178, 0, 0, 0
6226, 37, 1, 70, 0, 8195, 0, 0, 0
6242, 35, 2, 69, 994, 8212, 0, 0, 0
6258, 43, 1, 65, 976, 8229, 0, 0, 0
6274, 36, 1, 68, 1011, 8247, 0, 0, 0
6289, 38, 1, 68, 899, 8262, 0, 0, 0
6305, 33, 0, 69, 953, 8278, 0, 0, 0
6326, 36, 1, 74, 919, 8298, 0, 0, 0
6341, 36, 2, 71, 1022, 8316, 0, 0, 0
6363, 39, 1, 71, 1015, 8329, 0, 0, 0
6383, 38, 1, 70, 964, 8351, 0, 0, 0
6398, 37, 1, 71, 1015, 8372, 0, 0, 0
6425, 39, 2, 71, 899, 8394, 0, 0, 0
6440, 37, 1, 72, 1010, 8415, 0, 0, 0
6456, 40, 0, 72, 969, 8429, 0, 0, 0
6477, 40, 1, 72, 1023, 8447, 0, 0, 0
6493, 41, 2, 72, 1016, 8463, 0, 0, 0
6508, 40, 1, 72, 1008, 8479, 0, 0, 0
6530, 42, 1, 72, 1016, 8496, 0, 0, 0
6545, 39, 1, 72, 1017, 8513, 0, 0, 0
6560, 37, 1, 71, 972, 8528, 0, 0, 0
6571, 33, 1, 72, 1017, 8545, 0, 0, 0
6592, 27, 0, 69, 1021, 8562, 0, 0, 0
6607, 25, 0, 66, 1022, 8579, 0, 0, 0
6624, 26, 0, 65, 1022, 8594, 0, 0, 0
6644, 30, 0, 70, 814, 8611, 0, 0, 0
6660, 30, 0, 61, 986, 8628, 0, 0, 0
6665, 25, 0, 65, 983, 8647, 0, 0, 0
6690, 30, 0, 65, 0, 8664, 0, 0, 0
6706, 31, 0, 66, 0, 8682, 0, 0, 0
6726, 34, 1, 67, 0, 8695, 0, 0, 0
6742, 32, 0, 68, 0, 8712, 0, 0, 0
6757, 32, 0, 67, 0, 8729, 0, 0, 0
6777, 31, 0, 68, 0, 8746, 0, 0, 0
6788, 29, 0, 67, 0, 8762, 0, 0, 0
6808, 35, 1, 67, 0, 8782, 0, 0, 0
6829, 35, 0, 67, 0, 8795, 0, 0, 0
6844, 32, 1, 67, 0, 8812, 0, 0, 0
6859, 37, 0, 68, 0, 8833, 0, 0, 0
6875, 35, 0, 68, 0, 8845, 0, 0, 0
6895, 35, 1, 68, 0, 8862, 0, 0, 0
6910, 35, 0, 67, 0, 8877, 0, 0, 0
6921, 34, 1, 68, 0, 8898, 0, 0, 0
6941, 34, 0, 68, 0, 8915, 0, 0, 0
6951, 36, 1, 67, 0, 8945, 0, 0, 0
6996, 31, 1, 68, 0, 8964, 0, 0, 0
7012, 37, 4, 63, 1015, 8980, 0, 0, 0
7023, 38, 1, 67, 920, 9008, 0, 0, 0
7044, 34, 1, 67, 971, 9014, 0, 0, 0
7059, 31, 1, 67, 992, 9033, 0, 0, 0
7075, 33, 1, 68, 1023, 9050, 0, 0, 0
7091, 35, 1, 68, 1023, 9066, 0, 0, 0
7106, 35, 1, 68, 1023, 9082, 0, 0, 0
7128, 38, 2, 70, 1023, 9098, 0, 0, 0
7148, 37, 1, 69, 1023, 9115, 0, 0, 0
7158, 37, 1, 69, 1023, 9143, 0, 0, 0
7206, 34, 1, 68, 1023, 9187, 0, 0, 0
7237, 33, 1, 68, 1011, 9205, 0, 0, 0
7247, 34, 0, 68, 907, 9223, 0, 0, 0
7264, 31, 0, 73, 879, 9237, 0, 0, 0
7284, 33, 1, 68, 0, 9254, 0, 0, 0
7300, 35, 0, 68, 0, 9271, 0, 0, 0
7320, 37, 0, 68, 0, 9289, 0, 0, 0
7341, 36, 0, 68, 0, 9305, 0, 0, 0
7350, 38, 0, 69, 0, 9322, 0, 0, 0
7365, 38, 0, 69, 0, 9338, 0, 0, 0
7386, 39, 1, 68, 0, 9356, 0, 0, 0
7401, 40, 1, 70, 0, 9371, 0, 0, 0
7421, 38, 0, 69, 0, 9390, 0, 0, 0
7437, 36, 1, 71, 0, 9409, 0, 0, 0
7457, 39, 1, 70, 0, 9428, 0, 0, 0
7473, 39, 0, 69, 0, 9445, 0, 0, 0
7488, 40, 0, 69, 0, 9461, 0, 0, 0
7508, 38, 1, 70, 0, 9478, 0, 0, 0
7529, 38, 0, 72, 0, 9496, 0, 0, 0
7544, 38, 1, 70, 0, 9512, 0, 0, 0
7555, 37, 1, 70, 0, 9528, 0, 0, 0
7575, 37, 1, 70, 0, 9547, 0, 0, 0
7590, 40, 1, 71, 0, 9564, 0, 0, 0
7611, 40, 1, 70, 0, 9581, 0, 0, 0
7626, 40, 1, 71, 0, 9594, 0, 0, 0
7642, 39, 1, 70, 0, 9612, 0, 0, 0
7657, 40, 1, 72, 0, 9629, 0, 0, 0
7672, 39, 0, 71, 0, 9647, 0, 0, 0
7692, 40, 1, 71, 0, 9662, 0, 0, 0
7712, 40, 1, 71, 0, 9678, 0, 0, 0
7728, 38, 1, 71, 0, 9696, 0, 0, 0
7733, 39, 1, 71, 0, 9713, 0, 0, 0
7758, 38, 1, 71, 0, 9730, 0, 0, 0
7779, 40, 0, 71, 0, 9749, 0, 0, 0
7794, 40, 1, 71, 0, 9765, 0, 0, 0
7799, 40, 1, 71, 0, 9779, 0, 0, 0
7825, 39, 1, 71, 0, 9797, 0, 0, 0
7840, 40, 1, 72, 0, 9814, 0, 0, 0
7861, 40, 1, 71, 0, 9829, 0, 0, 0
7876, 40, 0, 71, 0, 9845, 0, 0, 0
7891, 40, 1, 70, 0, 9862, 0, 0, 0
7907, 40, 0, 71, 0, 9880, 0, 0, 0
7922, 40, 1, 71, 0, 9895, 0, 0, 0
7943, 42, 1, 70, 0, 9913, 0, 0, 0
7963, 41, 2, 71, 0, 9928, 0, 0, 0
7973, 40, 1, 71, 0, 9946, 0, 0, 0
7994, 41, 1, 71, 0, 9965, 0, 0, 0
8004, 41, 1, 71, 0, 9978, 0, 0, 0
8025, 42, 1, 71, 0, 9997, 0, 0, 0
8039, 40, 0, 70, 0, 10017, 0, 0, 0
8065, 29, 7, 64, 0, 10031, 0, 0, 0
8080, 35, 9, 65, 0, 10048, 0, 0, 0
8095, 31, 8, 66, 0, 10065, 0, 0, 0
8111, 36, 8, 67, 0, 10083, 0, 0, 0
8126, 39, 9, 65, 0, 10099, 0, 0, 0
8146, 37, 9, 68, 0, 10116, 0, 0, 0
8162, 36, 11, 68, 0, 10132, 0, 0, 0
8177, 37, 14, 67, 0, 10148, 0, 0, 0
8193, 33, 16, 65, 0, 10166, 0, 0, 0
8208, 38, 18, 64, 0, 10183, 0, 0, 0
8228, 37, 20, 65, 0, 10198, 0, 0, 0
8250, 35, 23, 64, 0, 10216, 0, 0, 0
8260, 40, 28, 64, 0, 10232, 0, 0, 0
