Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
666,  100, 400, 600, 800, 836, 0, 0, 0
2516, 50, 1, 0, 45, 4717, 0, 0, 0
2537, 50, 2, 0, 44, 4730, 0, 0, 0
2547, 50, 1, 0, 44, 4747, 0, 0, 0
2568, 50, 0, 0, 44, 4763, 0, 0, 0
2583, 49, 1, 0, 45, 4781, 0, 0, 0
2604, 50, 0, 0, 44, 4797, 0, 0, 0
2619, 50, 1, 0, 44, 4814, 0, 0, 0
2634, 50, 2, 0, 44, 4830, 0, 0, 0
2650, 50, 1, 0, 44, 4847, 0, 0, 0
2665, 50, 1, 0, 45, 4863, 0, 0, 0
2685, 50, 1, 0, 44, 4882, 0, 0, 0
2706, 50, 1, 0, 44, 4899, 0, 0, 0
2716, 50, 2, 0, 44, 4914, 0, 0, 0
2737, 49, 1, 0, 44, 4930, 0, 0, 0
2752, 49, 1, 0, 44, 4948, 0, 0, 0
2767, 50, 1, 0, 44, 4964, 0, 0, 0
2783, 50, 1, 0, 44, 4980, 0, 0, 0
2808, 50, 0, 0, 44, 4999, 0, 0, 0
2819, 50, 1, 0, 45, 5015, 0, 0, 0
2839, 50, 1, 0, 44, 5033, 0, 0, 0
2854, 48, 1, 0, 44, 5049, 0, 0, 0
2870, 50, 1, 0, 44, 5066, 0, 0, 0
2890, 50, 1, 0, 45, 5083, 0, 0, 0
2906, 50, 1, 0, 45, 5106, 0, 0, 0
2921, 50, 1, 0, 44, 5115, 0, 0, 0
2935, 50, 2, 0, 45, 5134, 0, 0, 0
2951, 50, 1, 0, 44, 5148, 0, 0, 0
2971, 51, 1, 0, 45, 5165, 0, 0, 0
2987, 51, 1, 0, 45, 5181, 0, 0, 0
3002, 51, 1, 0, 45, 5198, 0, 0, 0
3022, 50, 1, 0, 44, 5217, 0, 0, 0
3038, 51, 1, 0, 44, 5233, 0, 0, 0
3058, 51, 1, 0, 44, 5252, 0, 0, 0
3079, 50, 0, 0, 44, 5273, 0, 0, 0
3089, 50, 1, 0, 45, 5286, 0, 0, 0
3104, 50, 1, 0, 44, 5301, 0, 0, 0
3120, 51, 1, 0, 44, 5319, 0, 0, 0
3140, 50, 1, 0, 43, 5335, 0, 0, 0
3155, 50, 1, 0, 45, 5351, 0, 0, 0
3176, 50, 2, 0, 44, 5373, 0, 0, 0
3186, 50, 1, 0, 44, 5385, 0, 0, 0
3207, 50, 1, 0, 44, 5402, 0, 0, 0
3222, 50, 1, 0, 44, 5419, 0, 0, 0
3237, 50, 1, 0, 44, 5435, 0, 0, 0
3263, 50, 1, 0, 44, 5455, 0, 0, 0
3273, 50, 1, 0, 43, 5469, 0, 1, 0
3289, 50, 1, 0, 43, 5486, 0, 1, 0
3304, 50, 2, 0, 43, 5507, 0, 1, 0
3324, 50, 1, 0, 43, 5520, 0, 1, 0
3345, 50, 1, 0, 44, 5541, 0, 1, 0
3354, 51, 1, 0, 43, 5551, 0, 1, 0
3375, 50, 1, 0, 44, 5578, 0, 1, 0
3385, 51, 0, 0, 43, 5585, 0, 1, 0
