Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
221708, 102, 173, 46, 1023, 297, 0, 0
457, 0, 16, 0, 0, 2178, 0, 0
472, 0, 18, 3, 0, 2195, 0, 0
528, 13, 19, 7, 0, 2252, 0, 0
542, 2, 17, 6, 0, 2264, 0, 0
563, 1, 11, 3, 0, 2282, 0, 0
577, 0, 7, 0, 0, 2298, 0, 0
598, 0, 4, 0, 0, 2315, 0, 0
607, 0, 2, 0, 0, 2330, 0, 0
627, 0, 1, 0, 0, 2351, 0, 0
647, 0, 2, 0, 0, 2364, 0, 0
662, 0, 0, 1, 0, 2380, 0, 0
671, 0, 0, 0, 0, 2397, 0, 0
697, 0, 0, 0, 0, 2414, 0, 0
711, 0, 1, 0, 0, 2432, 0, 0
727, 0, 1, 0, 0, 2448, 0, 0
746, 0, 1, 0, 0, 2464, 0, 0
760, 0, 2, 0, 0, 2481, 0, 0
781, 0, 2, 0, 0, 2500, 0, 0
790, 0, 2, 0, 0, 2513, 0, 0
811, 0, 1, 0, 0, 2530, 0, 0
830, 0, 1, 0, 0, 2549, 0, 0
840, 0, 0, 0, 0, 2563, 0, 0
860, 0, 3, 0, 0, 2580, 0, 0
875, 0, 0, 0, 0, 2597, 0, 0
894, 0, 1, 0, 0, 2613, 0, 0
910, 0, 1, 0, 0, 2632, 0, 0
929, 0, 1, 1, 0, 2648, 0, 0
944, 0, 2, 0, 0, 2664, 0, 0
959, 0, 1, 0, 0, 2680, 0, 0
978, 0, 0, 1, 0, 2699, 0, 0
994, 0, 1, 0, 0, 2713, 0, 0
1008, 0, 2, 0, 0, 2730, 0, 0
1024, 0, 2, 0, 0, 2747, 0, 0
1048, 0, 2, 0, 0, 2764, 0, 0
1063, 0, 2, 0, 0, 2782, 0, 0
1074, 0, 3, 0, 0, 2797, 0, 0
1093, 0, 2, 0, 0, 2813, 0, 0
1114, 0, 3, 0, 0, 2832, 0, 0
1129, 0, 2, 0, 0, 2849, 0, 0
1143, 0, 1, 0, 0, 2864, 0, 0
1159, 0, 0, 0, 0, 2880, 0, 0
1183, 0, 0, 0, 0, 2901, 0, 0
1193, 0, 0, 0, 0, 2916, 0, 0
1209, 0, 0, 0, 0, 2932, 0, 0
1228, 0, 1, 0, 0, 2947, 0, 0
1244, 0, 1, 0, 0, 2965, 0, 0
1259, 0, 1, 1, 0, 2982, 0, 0
1273, 0, 6, 1, 0, 2997, 0, 0
1294, 0, 3, 0, 0, 3014, 0, 0
1308, 0, 5, 0, 0, 3030, 0, 0
1329, 0, 2, 0, 0, 3050, 0, 0
1339, 0, 3, 0, 0, 3064, 0, 0
1363, 0, 2, 0, 0, 3081, 0, 0
1379, 0, 3, 1, 0, 3100, 0, 0
1393, 0, 3, 0, 0, 3113, 0, 0
1409, 0, 0, 0, 0, 3133, 0, 0
1434, 0, 1, 0, 0, 3150, 0, 0
1443, 0, 0, 0, 0, 3164, 0, 0
1459, 0, 0, 0, 0, 3183, 0, 0
1479, 0, 2, 1, 0, 3200, 0, 0
1494, 0, 1023, 0, 0, 3215, 0, 0
1509, 0, 1023, 0, 0, 3231, 0, 0
1529, 0, 1023, 0, 0, 3249, 0, 0
1540, 0, 1023, 0, 0, 3264, 0, 0
1555, 0, 1023, 0, 0, 3281, 0, 0
1576, 0, 1023, 0, 0, 3300, 0, 0
1597, 0, 1023, 0, 0, 3315, 0, 0
1612, 0, 1023, 0, 0, 3333, 0, 0
1628, 0, 1023, 0, 0, 3348, 0, 0
1643, 0, 1023, 0, 0, 3364, 0, 0
1658, 0, 1023, 0, 0, 3380, 0, 0
1679, 0, 1023, 0, 0, 3399, 0, 0
1694, 0, 1023, 0, 0, 3414, 0, 0
1710, 0, 1023, 0, 0, 3432, 0, 0
1725, 0, 1023, 0, 0, 3446, 0, 0
1740, 0, 1023, 0, 0, 3464, 0, 0
1761, 0, 1023, 1, 0, 3482, 0, 0
1776, 0, 1023, 1, 0, 3499, 0, 0
1793, 0, 1023, 0, 0, 3514, 0, 0
1813, 0, 1023, 1, 0, 3532, 0, 0
1823, 0, 1023, 0, 0, 3547, 0, 0
1844, 0, 1023, 0, 0, 3564, 0, 0
1859, 0, 1023, 1, 0, 3580, 0, 0
1880, 0, 1023, 0, 0, 3600, 0, 0
1895, 0, 1023, 0, 0, 3614, 0, 0
