Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
12796, 0, 0, 483, 0, 14671, 0, 0
12812, 0, 0, 282, 0, 14687, 0, 0
12832, 0, 0, 247, 0, 14703, 0, 0
12848, 0, 0, 249, 0, 14722, 0, 0
12863, 0, 0, 344, 0, 14738, 0, 0
12878, 0, 0, 448, 0, 14754, 0, 0
12894, 0, 0, 492, 0, 14772, 0, 0
12914, 0, 0, 476, 0, 14787, 0, 0
12930, 0, 0, 285, 0, 14804, 0, 0
12945, 0, 0, 362, 0, 14821, 0, 0
12960, 0, 0, 305, 0, 14837, 0, 0
12976, 0, 0, 259, 0, 14854, 0, 0
12997, 0, 0, 212, 0, 14871, 0, 0
13012, 0, 0, 172, 0, 14886, 0, 0
13033, 0, 0, 159, 0, 14903, 0, 0
13048, 0, 0, 133, 0, 14921, 0, 0
13064, 0, 0, 111, 0, 14938, 0, 0
13079, 0, 0, 98, 0, 14954, 0, 0
13094, 0, 0, 92, 0, 14971, 0, 0
13115, 0, 0, 84, 0, 14987, 0, 0
13130, 0, 0, 28, 0, 15005, 0, 0
13145, 0, 0, 7, 0, 15021, 0, 0
13160, 0, 0, 56, 0, 15038, 0, 0
13180, 0, 0, 33, 0, 15053, 0, 0
13196, 0, 0, 41, 0, 15072, 0, 0
13211, 0, 0, 24, 0, 15088, 0, 0
13227, 0, 0, 0, 0, 15104, 0, 0
13242, 0, 0, 12, 0, 15122, 0, 0
13262, 0, 0, 29, 0, 15138, 0, 0
13277, 0, 0, 49, 0, 15153, 0, 0
13297, 0, 0, 38, 0, 15171, 0, 0
13313, 0, 0, 40, 0, 15189, 0, 0
13328, 0, 0, 23, 0, 15203, 0, 0
13348, 0, 0, 22, 0, 15223, 0, 0
13364, 0, 0, 16, 0, 15237, 0, 0
13379, 0, 0, 24, 0, 15255, 0, 0
13394, 0, 0, 29, 0, 15270, 0, 0
13409, 0, 0, 18, 0, 15288, 0, 0
13429, 0, 863, 332, 0, 15305, 0, 0
13451, 0, 1012, 492, 0, 15321, 0, 0
13466, 0, 895, 495, 0, 15338, 0, 0
13476, 0, 969, 597, 0, 15354, 0, 0
13493, 0, 922, 656, 0, 15372, 0, 0
13513, 0, 1022, 731, 0, 15389, 0, 0
13530, 0, 1023, 780, 0, 15404, 0, 0
13545, 0, 1022, 814, 0, 15422, 0, 0
13561, 0, 1022, 846, 0, 15438, 0, 0
13577, 0, 1023, 879, 0, 15454, 0, 0
13593, 0, 1022, 905, 0, 15493, 0, 0
13625, 0, 1022, 930, 0, 15499, 0, 0
13635, 0, 1023, 943, 0, 15522, 0, 0
13657, 0, 889, 945, 0, 15532, 0, 0
13672, 0, 979, 913, 0, 15557, 0, 0
13687, 0, 1013, 953, 0, 15565, 0, 0
13709, 0, 0, 547, 0, 15584, 0, 0
13724, 0, 0, 447, 0, 15599, 0, 0
13745, 0, 0, 346, 0, 15617, 0, 0
13755, 0, 0, 312, 0, 15632, 0, 0
13775, 0, 0, 246, 0, 15649, 0, 0
13791, 0, 0, 209, 0, 15667, 0, 0
13811, 0, 0, 169, 0, 15683, 0, 0
13827, 0, 0, 139, 0, 15699, 0, 0
13842, 0, 0, 116, 0, 15715, 0, 0
13857, 0, 0, 109, 0, 15734, 0, 0
13873, 0, 0, 100, 0, 15748, 0, 0
13893, 0, 0, 86, 0, 15765, 0, 0
13914, 0, 0, 74, 0, 15784, 0, 0
13924, 0, 0, 53, 0, 15798, 0, 0
13939, 0, 1006, 366, 0, 15815, 0, 0
13955, 0, 892, 507, 0, 15832, 0, 0
13970, 0, 1022, 626, 0, 15849, 0, 0
13986, 0, 987, 634, 0, 15865, 0, 0
14007, 0, 929, 639, 0, 15882, 0, 0
14023, 0, 968, 664, 0, 15899, 0, 0
14044, 0, 946, 691, 0, 15916, 0, 0
14059, 0, 876, 786, 0, 15934, 0, 0
14075, 0, 897, 927, 0, 15948, 0, 0
14091, 0, 977, 594, 0, 15966, 0, 0
14106, 0, 0, 450, 0, 15983, 0, 0
14121, 0, 0, 330, 0, 15999, 0, 0
14142, 0, 0, 196, 0, 16018, 0, 0
14157, 0, 0, 260, 0, 16032, 0, 0
14178, 0, 0, 193, 0, 16052, 0, 0
14193, 0, 0, 173, 0, 16067, 0, 0
14209, 0, 0, 113, 0, 16084, 0, 0
14224, 0, 0, 63, 0, 16098, 0, 0
14244, 0, 0, 41, 0, 16115, 0, 0
14260, 0, 0, 32, 0, 16133, 0, 0
14275, 0, 0, 72, 0, 16149, 0, 0
14285, 0, 0, 27, 0, 16165, 0, 0
14306, 0, 0, 18, 0, 16183, 0, 0
14321, 0, 0, 23, 0, 16200, 0, 0
14342, 0, 0, 14, 0, 16216, 0, 0
14357, 0, 0, 35, 0, 16232, 0, 0
14372, 0, 0, 27, 0, 16249, 0, 0
14392, 0, 0, 22, 0, 16265, 0, 0
14412, 0, 0, 18, 0, 16285, 0, 0
14423, 0, 0, 0, 0, 16298, 0, 0
14443, 0, 0, 0, 0, 16318, 0, 0
14453, 0, 0, 18, 0, 16332, 0, 0
14478, 0, 0, 13, 0, 16350, 0, 0
14493, 0, 0, 19, 0, 16366, 0, 0
14509, 0, 0, 4, 0, 16383, 0, 0
14524, 0, 0, 8, 0, 16400, 0, 0
14539, 0, 0, 25, 0, 16417, 0, 0
14560, 0, 0, 21, 0, 16432, 0, 0
14575, 0, 0, 28, 0, 16449, 0, 0
14589, 0, 0, 16, 0, 16466, 0, 0
14605, 0, 0, 3, 0, 16483, 0, 0
14625, 0, 0, 4, 0, 16498, 0, 0
14646, 0, 0, 2, 0, 16519, 0, 0
14656, 0, 0, 25, 0, 16532, 0, 0
14676, 0, 0, 27, 0, 16552, 0, 0
14687, 0, 0, 8, 0, 16565, 0, 0
14707, 0, 0, 11, 0, 16583, 0, 0
14727, 0, 0, 12, 0, 16601, 0, 0
14742, 0, 0, 11, 0, 16616, 0, 0
14757, 0, 0, 32, 0, 16632, 0, 0
14778, 0, 0, 30, 0, 16652, 0, 0
14793, 0, 0, 37, 0, 16667, 0, 0
14809, 0, 0, 17, 0, 16683, 0, 0
14824, 0, 0, 6, 0, 16698, 0, 0
14839, 0, 0, 26, 0, 16717, 0, 0
14855, 0, 0, 43, 0, 16733, 0, 0
14874, 0, 0, 45, 0, 16748, 0, 0
14889, 0, 0, 27, 0, 16766, 0, 0
14905, 0, 0, 3, 0, 16782, 0, 0
14925, 0, 0, 3, 0, 16801, 0, 0
14941, 0, 0, 17, 0, 16815, 0, 0
14961, 0, 0, 14, 0, 16834, 0, 0
14971, 0, 0, 37, 0, 16849, 0, 0
14992, 0, 0, 36, 0, 16866, 0, 0
15006, 0, 0, 1, 0, 16882, 0, 0
15027, 0, 0, 3, 0, 16899, 0, 0
15042, 0, 0, 0, 0, 16917, 0, 0
15057, 0, 0, 36, 0, 16932, 0, 0
15078, 0, 0, 33, 0, 16953, 0, 0
15088, 0, 0, 12, 0, 16965, 0, 0
15109, 0, 0, 45, 0, 16990, 0, 0
15123, 0, 0, 0, 0, 17000, 0, 0
15138, 0, 0, 29, 0, 17016, 0, 0
15154, 0, 0, 68, 0, 17033, 0, 0
15174, 0, 0, 67, 0, 17049, 0, 0
15195, 0, 0, 65, 0, 17065, 0, 0
15210, 0, 0, 35, 0, 17084, 0, 0
15225, 0, 0, 0, 0, 17099, 0, 0
15241, 0, 0, 0, 0, 17117, 0, 0
15255, 0, 0, 63, 0, 17133, 0, 0
15270, 0, 0, 45, 0, 17150, 0, 0
15291, 0, 0, 46, 0, 17166, 0, 0
15306, 0, 0, 0, 0, 17184, 0, 0
15322, 0, 0, 0, 0, 17203, 0, 0
15342, 0, 0, 0, 0, 17216, 0, 0
15356, 0, 0, 49, 0, 17233, 0, 0
15377, 0, 0, 48, 0, 17251, 0, 0
15387, 0, 0, 12, 0, 17267, 0, 0
15408, 0, 0, 5, 0, 17282, 0, 0
15428, 0, 0, 9, 0, 17307, 0, 0
15438, 0, 0, 40, 0, 17316, 0, 0
15459, 0, 0, 30, 0, 17333, 0, 0
15473, 0, 0, 80, 0, 17350, 0, 0
15489, 0, 0, 30, 0, 17366, 0, 0
15504, 0, 0, 0, 0, 17382, 0, 0
15524, 0, 0, 0, 0, 17398, 0, 0
15540, 0, 0, 15, 0, 17415, 0, 0
15555, 0, 0, 96, 0, 17433, 0, 0
15576, 0, 0, 102, 0, 17449, 0, 0
15590, 0, 0, 83, 0, 17465, 0, 0
15605, 0, 0, 0, 0, 17482, 0, 0
15616, 0, 0, 89, 0, 17498, 0, 0
15636, 0, 0, 83, 0, 17515, 0, 0
15656, 0, 0, 70, 0, 17533, 0, 0
15687, 0, 0, 68, 0, 17566, 0, 0
15708, 0, 0, 71, 0, 17583, 0, 0
15723, 0, 0, 0, 0, 17600, 0, 0
15744, 0, 0, 0, 0, 17617, 0, 0
15764, 0, 0, 0, 0, 17636, 0, 0
15773, 0, 0, 180, 0, 17651, 0, 0
15794, 0, 0, 192, 0, 17667, 0, 0
15809, 0, 0, 134, 0, 17688, 0, 0
15824, 0, 0, 0, 0, 17709, 0, 0
15845, 0, 0, 0, 0, 17721, 0, 0
15865, 0, 0, 0, 0, 17741, 0, 0
15881, 0, 0, 0, 0, 17757, 0, 0
15891, 0, 0, 162, 0, 17774, 0, 0
15911, 0, 0, 219, 0, 17791, 0, 0
15932, 0, 0, 207, 0, 17808, 0, 0
15942, 0, 0, 0, 0, 17825, 0, 0
15958, 0, 0, 82, 0, 17842, 0, 0
15978, 0, 0, 79, 0, 17859, 0, 0
15993, 0, 0, 260, 0, 17875, 0, 0
16009, 0, 0, 180, 0, 17893, 0, 0
16029, 0, 0, 134, 0, 17909, 0, 0
16049, 0, 0, 126, 0, 17930, 0, 0
16064, 0, 0, 0, 0, 17941, 0, 0
16074, 0, 0, 165, 0, 17961, 0, 0
16095, 0, 0, 168, 0, 17976, 0, 0
16115, 0, 0, 192, 0, 17991, 0, 0
16125, 0, 0, 212, 0, 18010, 0, 0
16141, 0, 0, 518, 0, 18026, 0, 0
16161, 0, 0, 418, 0, 18041, 0, 0
16182, 0, 0, 445, 0, 18059, 0, 0
16197, 0, 0, 652, 0, 18075, 0, 0
16218, 0, 0, 586, 0, 18093, 0, 0
16233, 0, 0, 707, 0, 18111, 0, 0
16249, 0, 0, 503, 0, 18124, 0, 0
16265, 0, 0, 240, 0, 18142, 0, 0
16285, 0, 0, 230, 0, 18163, 0, 0
16295, 0, 0, 527, 0, 18175, 0, 0
16316, 0, 0, 554, 0, 18192, 0, 0
16336, 0, 0, 514, 0, 18211, 0, 0
16342, 0, 0, 284, 0, 18227, 0, 0
16367, 0, 0, 665, 0, 18242, 0, 0
16382, 0, 0, 315, 0, 18259, 0, 0
16398, 0, 0, 430, 0, 18279, 0, 0
16418, 0, 0, 393, 0, 18293, 0, 0
16434, 0, 0, 800, 0, 18310, 0, 0
16449, 0, 0, 825, 0, 18327, 0, 0
16464, 0, 0, 638, 0, 18344, 0, 0
16480, 0, 0, 600, 0, 18366, 0, 0
16500, 0, 0, 505, 0, 18378, 0, 0
16521, 0, 0, 409, 0, 18396, 0, 0
16536, 0, 0, 663, 0, 18411, 0, 0
16551, 0, 0, 601, 0, 18427, 0, 0
16567, 0, 0, 586, 0, 18444, 0, 0
16582, 0, 0, 478, 0, 18463, 0, 0
16598, 0, 0, 606, 0, 18478, 0, 0
16618, 0, 0, 400, 0, 18495, 0, 0
16633, 0, 0, 653, 0, 18510, 0, 0
16654, 0, 0, 512, 0, 18531, 0, 0
16664, 0, 0, 248, 0, 18544, 0, 0
16680, 0, 0, 160, 0, 18561, 0, 0
16701, 0, 0, 161, 0, 18578, 0, 0
16716, 0, 0, 283, 0, 18593, 0, 0
16737, 0, 0, 203, 0, 18612, 0, 0
16747, 0, 0, 113, 0, 18626, 0, 0
16768, 0, 0, 111, 0, 18646, 0, 0
16783, 0, 0, 0, 0, 18661, 0, 0
16798, 0, 0, 110, 0, 18676, 0, 0
16819, 0, 0, 20, 0, 18695, 0, 0
16833, 0, 0, 814, 0, 18710, 0, 0
16843, 0, 0, 428, 0, 18727, 0, 0
16865, 0, 0, 682, 0, 18744, 0, 0
16885, 0, 0, 689, 0, 18772, 0, 0
16901, 0, 0, 405, 0, 18780, 0, 0
16921, 0, 0, 385, 0, 18797, 0, 0
16936, 0, 0, 559, 0, 18813, 0, 0
16957, 0, 0, 624, 0, 18833, 0, 0
16972, 0, 0, 739, 0, 18848, 0, 0
16988, 0, 0, 688, 0, 18865, 0, 0
17008, 0, 0, 750, 0, 18882, 0, 0
17024, 0, 0, 528, 0, 18897, 0, 0
17034, 0, 0, 837, 0, 18912, 0, 0
17054, 0, 0, 809, 0, 18931, 0, 0
17070, 0, 0, 804, 0, 18948, 0, 0
17085, 0, 0, 639, 0, 18965, 0, 0
17105, 0, 0, 701, 0, 18980, 0, 0
17121, 0, 0, 475, 0, 18997, 0, 0
17131, 0, 0, 850, 0, 19014, 0, 0
17152, 0, 0, 847, 0, 19032, 0, 0
17172, 0, 0, 849, 0, 19048, 0, 0
17192, 0, 0, 843, 0, 19076, 0, 0
17208, 0, 0, 792, 0, 19083, 0, 0
17223, 0, 0, 344, 0, 19102, 0, 0
17240, 0, 0, 539, 0, 19116, 0, 0
17260, 0, 0, 648, 0, 19136, 0, 0
17270, 0, 0, 859, 0, 19150, 0, 0
17291, 0, 0, 869, 0, 19167, 0, 0
17306, 0, 0, 865, 0, 19184, 0, 0
17327, 0, 0, 858, 0, 19202, 0, 0
17342, 0, 0, 759, 0, 19217, 0, 0
17357, 0, 0, 697, 0, 19235, 0, 0
17378, 0, 0, 634, 0, 19254, 0, 0
17388, 0, 0, 863, 0, 19267, 0, 0
17409, 0, 0, 863, 0, 19284, 0, 0
17429, 0, 0, 870, 0, 19305, 0, 0
17444, 0, 0, 830, 0, 19323, 0, 0
17460, 0, 0, 609, 0, 19342, 0, 0
17480, 0, 0, 611, 0, 19356, 0, 0
17490, 0, 0, 856, 0, 19373, 0, 0
17511, 0, 0, 850, 0, 19392, 0, 0
17526, 0, 0, 857, 0, 19405, 0, 0
17547, 0, 0, 855, 0, 19424, 0, 0
17563, 0, 0, 668, 0, 19439, 0, 0
17579, 0, 0, 754, 0, 19457, 0, 0
17594, 0, 0, 808, 0, 19473, 0, 0
17609, 0, 0, 865, 0, 19489, 0, 0
17625, 0, 0, 839, 0, 19507, 0, 0
17645, 0, 0, 855, 0, 19523, 0, 0
17660, 0, 0, 658, 0, 19541, 0, 0
17681, 0, 0, 691, 0, 19557, 0, 0
17696, 0, 0, 718, 0, 19574, 0, 0
17712, 0, 0, 838, 0, 19591, 0, 0
17727, 0, 0, 860, 0, 19609, 0, 0
17747, 0, 0, 857, 0, 19624, 0, 0
17758, 0, 0, 703, 0, 19639, 0, 0
17773, 0, 0, 832, 0, 19660, 0, 0
17799, 0, 0, 763, 0, 19679, 0, 0
17819, 0, 0, 696, 0, 19696, 0, 0
17835, 0, 0, 686, 0, 19726, 0, 0
17855, 0, 0, 805, 0, 19733, 0, 0
17870, 0, 0, 896, 0, 19757, 0, 0
17892, 0, 0, 846, 0, 19773, 0, 0
17912, 0, 0, 842, 0, 19790, 0, 0
17928, 0, 0, 853, 0, 19807, 0, 0
17948, 0, 0, 902, 0, 19825, 0, 0
17964, 0, 0, 854, 0, 19843, 0, 0
17979, 0, 0, 681, 0, 19857, 0, 0
17994, 0, 0, 784, 0, 19875, 0, 0
18010, 0, 0, 853, 0, 19890, 0, 0
18025, 0, 0, 849, 0, 19909, 0, 0
18045, 0, 0, 862, 0, 19924, 0, 0
18061, 0, 0, 761, 0, 19946, 0, 0
18076, 0, 0, 719, 0, 19958, 0, 0
18097, 0, 0, 752, 0, 19976, 0, 0
18117, 0, 0, 812, 0, 19993, 0, 0
18127, 0, 0, 891, 0, 20012, 0, 0
18148, 0, 0, 887, 0, 20026, 0, 0
18158, 0, 0, 753, 0, 20043, 0, 0
18194, 0, 0, 806, 0, 20076, 0, 0
18214, 0, 0, 811, 0, 20093, 0, 0
18230, 0, 0, 855, 0, 20109, 0, 0
18250, 0, 0, 848, 0, 20130, 0, 0
18260, 0, 0, 805, 0, 20143, 0, 0
18282, 0, 0, 762, 0, 20160, 0, 0
18297, 0, 0, 734, 0, 20180, 0, 0
18318, 0, 0, 774, 0, 20194, 0, 0
18323, 0, 0, 824, 0, 20209, 0, 0
18349, 0, 0, 866, 0, 20226, 0, 0
18364, 0, 0, 862, 0, 20243, 0, 0
18379, 0, 0, 577, 0, 20263, 0, 0
18400, 0, 0, 612, 0, 20277, 0, 0
18415, 0, 0, 744, 0, 20294, 0, 0
18425, 0, 0, 844, 0, 20314, 0, 0
18446, 0, 0, 855, 0, 20326, 0, 0
18456, 0, 0, 695, 0, 20344, 0, 0
18482, 0, 0, 774, 0, 20365, 0, 0
18507, 0, 0, 842, 0, 20385, 0, 0
18518, 0, 0, 503, 0, 20401, 0, 0
18538, 0, 0, 609, 0, 20418, 0, 0
18553, 0, 0, 720, 0, 20432, 0, 0
18569, 0, 0, 844, 0, 20449, 0, 0
18584, 0, 0, 948, 0, 20466, 0, 0
18600, 0, 0, 856, 0, 20482, 0, 0
18621, 0, 0, 902, 0, 20499, 0, 0
18641, 0, 0, 832, 0, 20520, 0, 0
18657, 0, 0, 719, 0, 20533, 0, 0
18672, 0, 0, 855, 0, 20549, 0, 0
18682, 0, 0, 779, 0, 20567, 0, 0
18703, 0, 0, 700, 0, 20584, 0, 0
18723, 0, 0, 657, 0, 20602, 0, 0
18739, 0, 0, 609, 0, 20615, 0, 0
18754, 0, 0, 605, 0, 20633, 0, 0
18769, 0, 0, 812, 0, 20650, 0, 0
18785, 0, 0, 737, 0, 20665, 0, 0
18805, 0, 0, 802, 0, 20683, 0, 0
18821, 0, 0, 538, 0, 20699, 0, 0
18841, 0, 0, 675, 0, 20716, 0, 0
18856, 0, 0, 466, 0, 20733, 0, 0
18872, 0, 0, 778, 0, 20748, 0, 0
18888, 0, 0, 821, 0, 20766, 0, 0
18904, 0, 0, 706, 0, 20783, 0, 0
18924, 0, 0, 804, 0, 20798, 0, 0
18939, 0, 0, 660, 0, 20818, 0, 0
18955, 0, 0, 748, 0, 20833, 0, 0
18975, 0, 0, 776, 0, 20850, 0, 0
18985, 0, 0, 823, 0, 20865, 0, 0
19001, 0, 0, 622, 0, 20882, 0, 0
19021, 0, 0, 711, 0, 20899, 0, 0
19042, 0, 0, 736, 0, 20917, 0, 0
19052, 0, 0, 788, 0, 20932, 0, 0
19073, 0, 0, 756, 0, 20950, 0, 0
19083, 0, 0, 667, 0, 20965, 0, 0
19103, 0, 0, 836, 0, 20983, 0, 0
19124, 0, 0, 836, 0, 21000, 0, 0
19139, 0, 0, 756, 0, 21017, 0, 0
19155, 0, 0, 673, 0, 21032, 0, 0
19171, 0, 0, 837, 0, 21050, 0, 0
19186, 0, 0, 846, 0, 21065, 0, 0
19202, 0, 0, 572, 0, 21083, 0, 0
19222, 0, 0, 674, 0, 21101, 0, 0
19243, 0, 0, 662, 0, 21118, 0, 0
19258, 0, 0, 585, 0, 21135, 0, 0
19268, 0, 0, 820, 0, 21149, 0, 0
19289, 0, 0, 815, 0, 21168, 0, 0
19304, 0, 0, 734, 0, 21183, 0, 0
19324, 0, 0, 733, 0, 21200, 0, 0
19340, 0, 0, 637, 0, 21218, 0, 0
19360, 0, 0, 560, 0, 21235, 0, 0
19371, 0, 0, 802, 0, 21251, 0, 0
19386, 0, 0, 815, 0, 21267, 0, 0
19406, 0, 0, 819, 0, 21283, 0, 0
19422, 0, 0, 609, 0, 21300, 0, 0
19437, 0, 0, 542, 0, 21316, 0, 0
19458, 0, 0, 705, 0, 21334, 0, 0
19468, 0, 0, 811, 0, 21350, 0, 0
19488, 0, 0, 806, 0, 21367, 0, 0
19504, 0, 0, 806, 0, 21382, 0, 0
19525, 0, 0, 716, 0, 21399, 0, 0
19535, 0, 0, 538, 0, 21416, 0, 0
19556, 0, 0, 557, 0, 21434, 0, 0
19566, 0, 0, 756, 0, 21448, 0, 0
19587, 0, 0, 804, 0, 21467, 0, 0
19607, 0, 0, 809, 0, 21483, 0, 0
19622, 0, 0, 600, 0, 21500, 0, 0
19643, 0, 0, 788, 0, 21518, 0, 0
19658, 0, 0, 716, 0, 21535, 0, 0
19674, 0, 0, 549, 0, 21550, 0, 0
19689, 0, 0, 806, 0, 21566, 0, 0
19709, 0, 0, 805, 0, 21584, 0, 0
19720, 0, 0, 621, 0, 21599, 0, 0
19735, 0, 0, 682, 0, 21615, 0, 0
19750, 0, 0, 797, 0, 21633, 0, 0
19766, 0, 0, 813, 0, 21649, 0, 0
19786, 0, 0, 806, 0, 21667, 0, 0
19807, 0, 0, 813, 0, 21683, 0, 0
19823, 0, 0, 798, 0, 21701, 0, 0
19838, 0, 0, 647, 0, 21717, 0, 0
19854, 0, 0, 579, 0, 21732, 0, 0
19869, 0, 0, 811, 0, 21750, 0, 0
19890, 0, 0, 811, 0, 21767, 0, 0
19905, 0, 0, 818, 0, 21783, 0, 0
19926, 0, 0, 821, 0, 21800, 0, 0
19936, 0, 0, 489, 0, 21816, 0, 0
19956, 0, 0, 495, 0, 21834, 0, 0
19972, 0, 0, 734, 0, 21850, 0, 0
19987, 0, 0, 823, 0, 21866, 0, 0
20007, 0, 0, 826, 0, 21885, 0, 0
20018, 0, 0, 545, 0, 21899, 0, 0
20038, 0, 0, 768, 0, 21915, 0, 0
20054, 0, 0, 576, 0, 21933, 0, 0
20069, 0, 0, 858, 0, 21950, 0, 0
20084, 0, 0, 870, 0, 21968, 0, 0
20105, 0, 0, 872, 0, 21982, 0, 0
20120, 0, 0, 569, 0, 21999, 0, 0
20136, 0, 0, 426, 0, 22019, 0, 0
20152, 0, 0, 794, 0, 22032, 0, 0
20172, 0, 0, 736, 0, 22052, 0, 0
20188, 0, 0, 865, 0, 22066, 0, 0
20203, 0, 0, 735, 0, 22082, 0, 0
20218, 0, 0, 560, 0, 22099, 0, 0
20239, 0, 0, 578, 0, 22119, 0, 0
20254, 0, 0, 464, 0, 22133, 0, 0
20270, 0, 0, 805, 0, 22152, 0, 0
20290, 0, 0, 766, 0, 22166, 0, 0
20311, 0, 0, 740, 0, 22185, 0, 0
20321, 0, 0, 510, 0, 22199, 0, 0
20336, 0, 0, 503, 0, 22215, 0, 0
20357, 0, 0, 517, 0, 22235, 0, 0
20372, 0, 0, 585, 0, 22249, 0, 0
20808, 0, 0, 867, 0, 22688, 1, 0
20835, 0, 0, 410, 0, 22713, 1, 0
20845, 0, 0, 851, 0, 22722, 1, 0
20860, 0, 0, 578, 0, 22738, 1, 0
20876, 0, 0, 703, 0, 22759, 1, 0
20896, 0, 0, 839, 0, 22775, 1, 0
20917, 0, 0, 805, 0, 22798, 1, 0
20922, 0, 0, 822, 0, 22805, 1, 0
20942, 0, 0, 755, 0, 22821, 1, 0
20958, 0, 0, 773, 0, 22838, 1, 0
20978, 0, 0, 854, 0, 22862, 1, 0
20999, 0, 0, 879, 0, 22879, 1, 0
21009, 0, 0, 904, 0, 22888, 1, 0
21029, 0, 0, 922, 0, 22906, 1, 0
21045, 0, 0, 843, 0, 22922, 1, 0
21060, 0, 0, 824, 0, 22938, 1, 0
21081, 0, 0,
